"_id","CRASH DATE","CRASH TIME","BOROUGH","ZIP CODE","LATITUDE","LONGITUDE","NUMBER OF PERSONS INJURED","NUMBER OF PERSONS KILLED","URL","avg_rain"
"5fcd367addd31d1b446f0802","2016-12-27","14:00","QUEENS","11004","40.74621","-73.71354",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-27&enddate=2016-12-27&locationid=CITY:US360019",3.1
"5fcd367addd31d1b446f0803","2016-12-29","14:28","STATEN ISLAND","10312","40.529373","-74.161354",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd367addd31d1b446f0804","2017-01-13","20:11","BRONX","10451","40.81622","-73.92125",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-13&enddate=2017-01-13&locationid=CITY:US360019",1.94
"5fcd367addd31d1b446f0805","2016-12-29","4:15","QUEENS","11373","40.7444","-73.88606",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd367addd31d1b446f0806","2016-12-27","8:15","BROOKLYN","11221","40.69454","-73.9309",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-27&enddate=2016-12-27&locationid=CITY:US360019",3.1
"5fcd367addd31d1b446f0807","2017-01-16","22:30","QUEENS","11385","40.704197","-73.880974",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd367addd31d1b446f080b","2017-01-06","14:00","BROOKLYN","11222","40.731693","-73.953545",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd367addd31d1b446f080d","2017-01-03","15:00","BRONX","10454","40.804497","-73.91296",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd367addd31d1b446f080f","2016-12-26","17:50","MANHATTAN","10022","40.75388","-73.96616",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd367addd31d1b446f0812","2017-01-17","7:58","MANHATTAN","10018","40.751373","-73.983734",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-17&enddate=2017-01-17&locationid=CITY:US360019",19.14
"5fcd367addd31d1b446f0815","2017-01-01","3:40","BRONX","10461","40.838837","-73.84424",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-01&enddate=2017-01-01&locationid=CITY:US360019",0.25
"5fcd367addd31d1b446f0817","2017-01-14","12:00","BRONX","10473","40.823902","-73.87451",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-14&enddate=2017-01-14&locationid=CITY:US360019",3.47
"5fcd367addd31d1b446f0818","2017-01-16","10:55","QUEENS","11103","40.759346","-73.91981",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd367addd31d1b446f081b","2017-01-12","15:15","BRONX","10460","40.850224","-73.88257",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-12&enddate=2017-01-12&locationid=CITY:US360019",74.45
"5fcd367addd31d1b446f081d","2017-01-06","0:00","QUEENS","11106","40.75814","-73.92521",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd367addd31d1b446f081f","2016-12-31","17:45","BRONX","10470","40.895374","-73.86356",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-31&enddate=2016-12-31&locationid=CITY:US360019",0.97
"5fcd367addd31d1b446f0821","2017-01-08","1:05","BRONX","10467","40.89058","-73.866035",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-08&enddate=2017-01-08&locationid=CITY:US360019",64.03
"5fcd367addd31d1b446f0822","2017-01-09","8:30","BRONX","10473","40.82563","-73.84816",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-09&enddate=2017-01-09&locationid=CITY:US360019",2.51
"5fcd367addd31d1b446f0823","2017-01-03","17:54","BRONX","10467","40.87642","-73.86706",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd367addd31d1b446f0825","2017-01-08","17:50","QUEENS","11415","40.702488","-73.83101",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-08&enddate=2017-01-08&locationid=CITY:US360019",64.03
"5fcd367addd31d1b446f0826","2017-01-06","0:00","STATEN ISLAND","10304","40.619946","-74.07907",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd367addd31d1b446f0829","2017-01-09","14:02","MANHATTAN","10036","40.757828","-73.99308",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-09&enddate=2017-01-09&locationid=CITY:US360019",2.51
"5fcd367addd31d1b446f082a","2017-01-07","8:15","BRONX","10469","40.880222","-73.85746",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd367addd31d1b446f082b","2016-12-25","21:41","QUEENS","11413","40.684105","-73.75807",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-25&enddate=2016-12-25&locationid=CITY:US360019",78.6
"5fcd367addd31d1b446f082d","2017-01-18","11:45","MANHATTAN","10280","40.71109","-74.01599",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-18&enddate=2017-01-18&locationid=CITY:US360019",119.75
"5fcd367addd31d1b446f082e","2016-12-28","23:00","BROOKLYN","11204","40.6266","-73.98271",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-28&enddate=2016-12-28&locationid=CITY:US360019",0.31
"5fcd367addd31d1b446f082f","2016-12-30","9:15","STATEN ISLAND","10309","40.533043","-74.23798",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
"5fcd367addd31d1b446f0830","2017-01-21","3:00","BROOKLYN","11223","40.58804","-73.97327",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-21&enddate=2017-01-21&locationid=CITY:US360019",22.42
"5fcd367addd31d1b446f0831","2017-01-14","17:30","QUEENS","11419","40.693592","-73.82971",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-14&enddate=2017-01-14&locationid=CITY:US360019",3.47
"5fcd367addd31d1b446f0832","2017-01-13","11:10","QUEENS","11101","40.744656","-73.94853",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-13&enddate=2017-01-13&locationid=CITY:US360019",1.94
"5fcd367addd31d1b446f0833","2017-01-18","21:55","BROOKLYN","11211","40.70873","-73.9588",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-18&enddate=2017-01-18&locationid=CITY:US360019",119.75
"5fcd367addd31d1b446f0838","2017-01-16","15:00","BRONX","10458","40.87237","-73.88559",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd367addd31d1b446f083b","2016-12-27","18:35","BROOKLYN","11225","40.657837","-73.95033",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-27&enddate=2016-12-27&locationid=CITY:US360019",3.1
"5fcd367addd31d1b446f083d","2017-01-20","9:20","BROOKLYN","11201","40.68943","-73.99688",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-20&enddate=2017-01-20&locationid=CITY:US360019",4.97
"5fcd367addd31d1b446f083e","2016-12-27","22:30","MANHATTAN","10023","40.7773","-73.98259",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-27&enddate=2016-12-27&locationid=CITY:US360019",3.1
"5fcd367addd31d1b446f083f","2017-01-06","19:35","MANHATTAN","10065","40.764614","-73.95833",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd367addd31d1b446f0840","2017-01-18","15:45","BRONX","10461","40.85566","-73.85546",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-18&enddate=2017-01-18&locationid=CITY:US360019",119.75
"5fcd367addd31d1b446f0842","2017-01-20","16:30","BROOKLYN","11207","40.65342","-73.88898",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-20&enddate=2017-01-20&locationid=CITY:US360019",4.97
"5fcd367addd31d1b446f0846","2016-12-26","22:44","BROOKLYN","11235","40.591686","-73.94021",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd367addd31d1b446f0847","2017-01-03","9:47","BRONX","10467","40.856323","-73.87244",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd367addd31d1b446f0848","2017-01-16","8:42","BROOKLYN","11219","40.638596","-73.992",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd367addd31d1b446f0849","2017-01-06","8:00","MANHATTAN","10002","40.720234","-73.98448",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd367addd31d1b446f084b","2017-01-07","18:20","STATEN ISLAND","10301","40.64649","-74.08654",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd367addd31d1b446f084d","2016-12-26","1:00","BROOKLYN","11233","40.67576","-73.91495",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd367addd31d1b446f084e","2016-12-26","23:45","MANHATTAN","10075","40.773335","-73.95506",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd367addd31d1b446f0850","2017-01-07","16:00","MANHATTAN","10035","40.801","-73.94621",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd367addd31d1b446f0852","2017-01-20","14:00","BROOKLYN","11233","40.68324","-73.93082",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-20&enddate=2017-01-20&locationid=CITY:US360019",4.97
"5fcd367addd31d1b446f0854","2016-12-27","21:06","BROOKLYN","11221","40.692593","-73.91551",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-27&enddate=2016-12-27&locationid=CITY:US360019",3.1
"5fcd367addd31d1b446f0855","2016-12-24","16:00","MANHATTAN","10017","40.749825","-73.972206",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-24&enddate=2016-12-24&locationid=CITY:US360019",46.44
"5fcd367addd31d1b446f0856","2016-12-30","9:00","QUEENS","11413","40.665257","-73.76305",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
"5fcd367addd31d1b446f0858","2017-01-03","18:00","BROOKLYN","11220","40.639854","-74.0122",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd367addd31d1b446f0859","2017-01-01","17:00","MANHATTAN","10028","40.774292","-73.95127",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-01&enddate=2017-01-01&locationid=CITY:US360019",0.25
"5fcd367addd31d1b446f085a","2017-01-11","20:30","QUEENS","11694","40.582584","-73.83022",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-11&enddate=2017-01-11&locationid=CITY:US360019",71.16
"5fcd367addd31d1b446f085b","2017-01-16","20:10","QUEENS","11367","40.737152","-73.814705",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-16&enddate=2017-01-16&locationid=CITY:US360019",2.61
"5fcd367addd31d1b446f085e","2017-01-08","12:00","QUEENS","11357","40.784874","-73.80519",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-08&enddate=2017-01-08&locationid=CITY:US360019",64.03
"5fcd367addd31d1b446f085f","2017-01-10","20:46","MANHATTAN","10025","40.79536","-73.96942",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-10&enddate=2017-01-10&locationid=CITY:US360019",0.74
"5fcd367addd31d1b446f0860","2017-01-03","10:55","MANHATTAN","10014","40.7332","-74.0006",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd367addd31d1b446f0861","2017-01-03","9:30","BRONX","10456","40.81979","-73.91041",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-03&enddate=2017-01-03&locationid=CITY:US360019",92.52
"5fcd367addd31d1b446f0862","2017-01-19","11:35","BROOKLYN","11204","40.624855","-73.99195",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-19&enddate=2017-01-19&locationid=CITY:US360019",2.96
"5fcd367addd31d1b446f0864","2016-12-24","19:20","MANHATTAN","10016","40.748985","-73.979965",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-24&enddate=2016-12-24&locationid=CITY:US360019",46.44
"5fcd367addd31d1b446f0865","2017-01-18","1:00","BROOKLYN","11236","40.64363","-73.909775",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-18&enddate=2017-01-18&locationid=CITY:US360019",119.75
"5fcd367addd31d1b446f0866","2017-01-12","16:00","QUEENS","11375","40.737953","-73.85109",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-12&enddate=2017-01-12&locationid=CITY:US360019",74.45
"5fcd367addd31d1b446f0867","2017-01-01","19:15","BRONX","10459","40.826786","-73.890915",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-01&enddate=2017-01-01&locationid=CITY:US360019",0.25
"5fcd367addd31d1b446f0868","2017-01-09","7:56","BRONX","10475","40.86832","-73.83317",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-09&enddate=2017-01-09&locationid=CITY:US360019",2.51
"5fcd367addd31d1b446f086c","2016-12-26","17:10","MANHATTAN","10036","40.757915","-73.99145",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd367addd31d1b446f086e","2017-01-12","14:41","BROOKLYN","11226","40.650276","-73.95956",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-12&enddate=2017-01-12&locationid=CITY:US360019",74.45
"5fcd367addd31d1b446f0870","2017-01-09","19:52","BROOKLYN","11203","40.63698","-73.936554",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-09&enddate=2017-01-09&locationid=CITY:US360019",2.51
"5fcd367addd31d1b446f0872","2017-01-07","13:20","BROOKLYN","11236","40.653606","-73.92088",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd367addd31d1b446f0874","2016-12-29","7:21","BROOKLYN","11226","40.6442","-73.96595",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-29&enddate=2016-12-29&locationid=CITY:US360019",16.9
"5fcd367addd31d1b446f0875","2016-12-26","15:20","QUEENS","11354","40.76407","-73.80914",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd367addd31d1b446f0876","2017-01-07","13:43","BROOKLYN","11228","40.627132","-74.011086",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-07&enddate=2017-01-07&locationid=CITY:US360019",10.16
"5fcd367addd31d1b446f0879","2017-01-18","12:00","BRONX","10472","40.82835","-73.86116",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-18&enddate=2017-01-18&locationid=CITY:US360019",119.75
"5fcd367addd31d1b446f087b","2017-01-21","22:51","BROOKLYN","11215","40.668293","-73.97924",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-21&enddate=2017-01-21&locationid=CITY:US360019",22.42
"5fcd367addd31d1b446f087f","2016-12-31","20:00","MANHATTAN","10031","40.82451","-73.95186",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-31&enddate=2016-12-31&locationid=CITY:US360019",0.97
"5fcd367addd31d1b446f0883","2016-12-28","16:35","BROOKLYN","11237","40.713135","-73.92945",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-28&enddate=2016-12-28&locationid=CITY:US360019",0.31
"5fcd367addd31d1b446f088c","2016-12-31","19:45","BROOKLYN","11207","40.67956","-73.8989",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-31&enddate=2016-12-31&locationid=CITY:US360019",0.97
"5fcd367addd31d1b446f088e","2017-01-09","7:30","MANHATTAN","10002","40.714535","-73.98424",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-09&enddate=2017-01-09&locationid=CITY:US360019",2.51
"5fcd367addd31d1b446f0890","2017-01-15","1:00","BROOKLYN","11229","40.595707","-73.94297",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-15&enddate=2017-01-15&locationid=CITY:US360019",18.5
"5fcd367addd31d1b446f0891","2017-01-01","4:45","QUEENS","11368","40.750134","-73.86077",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-01&enddate=2017-01-01&locationid=CITY:US360019",0.25
"5fcd367addd31d1b446f0892","2017-01-13","19:30","BRONX","10473","40.81648","-73.861",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-13&enddate=2017-01-13&locationid=CITY:US360019",1.94
"5fcd367addd31d1b446f0893","2017-01-14","8:30","QUEENS","11415","40.70406","-73.82445",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-14&enddate=2017-01-14&locationid=CITY:US360019",3.47
"5fcd367addd31d1b446f0894","2016-12-30","10:10","BROOKLYN","11217","40.68777","-73.98701",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
"5fcd367addd31d1b446f0895","2017-01-04","14:10","QUEENS","11357","40.79763","-73.818275",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-04&enddate=2017-01-04&locationid=CITY:US360019",111.67
"5fcd367addd31d1b446f0896","2016-12-28","13:59","QUEENS","11355","40.75194","-73.832306",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-28&enddate=2016-12-28&locationid=CITY:US360019",0.31
"5fcd367addd31d1b446f0897","2017-01-20","16:55","BROOKLYN","11234","40.632965","-73.92643",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-20&enddate=2017-01-20&locationid=CITY:US360019",4.97
"5fcd367addd31d1b446f0898","2016-12-26","18:26","STATEN ISLAND","10304","40.604084","-74.08521",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd367addd31d1b446f0899","2016-12-31","19:06","BROOKLYN","11210","40.632885","-73.94771",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-31&enddate=2016-12-31&locationid=CITY:US360019",0.97
"5fcd367addd31d1b446f089a","2017-01-06","18:10","MANHATTAN","10023","40.77622","-73.97596",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-06&enddate=2017-01-06&locationid=CITY:US360019",9.92
"5fcd367addd31d1b446f089c","2016-12-30","0:30","QUEENS","11369","40.760612","-73.872894",1,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
"5fcd367addd31d1b446f089e","2016-12-30","20:18","QUEENS","11361","40.76023","-73.78131",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-30&enddate=2016-12-30&locationid=CITY:US360019",93.06
"5fcd367addd31d1b446f089f","2017-01-19","13:10","BROOKLYN","11210","40.62873","-73.94334",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2017-01-19&enddate=2017-01-19&locationid=CITY:US360019",2.96
"5fcd367addd31d1b446f08a0","2016-12-26","13:32","BRONX","10465","40.81708","-73.81427",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-26&enddate=2016-12-26&locationid=CITY:US360019",0.47
"5fcd367addd31d1b446f08a6","2016-12-24","14:40","BROOKLYN","11234","40.614918","-73.91468",0,"0","https://www.ncdc.noaa.gov/cdo-web/api/v2/data?datasetid=GHCND&datatypeid=PRCP&limit=1000&startdate=2016-12-24&enddate=2016-12-24&locationid=CITY:US360019",46.44
